NPI,Organization Name,City,Missing Fields
1811395494,SPH MERIDEN LLC,MERIDEN,First Name; Last Name
1245517051,BRIDGEPORT DENTAL GROUP INC,BRIDGEPORT,First Name; Last Name
1245403187,"BRIDGEPORT DENTAL, LLC",BRIDGEPORT,First Name; Last Name
1881149821,"DENTAL ASSOCIATES OF BRIDGEPORT, LLC",BRIDGEPORT,First Name; Last Name
1700981602,FAMILY DENTAL GROUP C.A.,BRIDGEPORT,First Name; Last Name
1508013673,LE FAMILY DENTAL PRACTICE P.C,BRIDGEPORT,First Name; Last Name
1770935710,TEE-PEE DENTISTRY P.C.,BRIDGEPORT,First Name; Last Name
1063646248,BIG SMILES CONNECTICUT PC,SHELTON,First Name; Last Name
1750476610,COCCHIOLA & COCCHIOLA DMD LLC,SHELTON,First Name; Last Name
1689260945,"CONNECTICUT DENTAL PROFESSIONALS, P.C.",SHELTON,First Name; Last Name
1073833992,"DENTAL ASSOCIATES OF SHELTON, LLP",SHELTON,First Name; Last Name
1972660371,HUNTINGTON DENTAL CENTER CHILDRENS,HUNTINGTON,First Name; Last Name
1265657779,HUNTINGTON DENTAL PARTNERSHIP,SHELTON,First Name; Last Name
1588616247,HUNTINGTON FAMILY DENTAL GROUP,SHELTON,First Name; Last Name
1619374881,"NORTHEAST DENTAL OF CONNECTICUT,PC",SHELTON,First Name; Last Name
1174799803,"OLEYNIK, DMD, LLC",SHELTON,First Name; Last Name
1205057361,"PETER M. FERRARA, D.D.S., L.L.C",SHELTON,First Name; Last Name
1669035911,RABINE FAMILY DENTISTRY,SHELTON,First Name; Last Name
1972014744,SHELTON DENTAL GROUP LLC,SHELTON,First Name; Last Name
1396139465,SHELTON DENTIST LLC,SHELTON,First Name; Last Name
1760530315,"SMILE CONNECTICUT, PLLC",SHELTON,First Name; Last Name
1548478944,"SMILE DENTAL CENTER, PC",SHELTON,First Name; Last Name
1942450754,SPH ENTERPRISE LLC,SHELTON,First Name; Last Name
1558431031,VALLEY DENTAL GROUP LLC,SHELTON,First Name; Last Name
1396297792,AAA DENTAL LLC,BRISTOL,First Name; Last Name
1215154067,"ASPEN DENTAL OF GREATER HARTFORD, PC",BRISTOL,First Name; Last Name
1588074025,"BRISTOL FAMILY DENTAL, PC",BRISTOL,First Name; Last Name
1285953653,BRISTOL PLAZA FAMILY DENTAL,BRISTOL,First Name; Last Name
1659589596,"DRS. BENCIVENGO & GAUDIO, D.M.D.,P.C.",BRISTOL,First Name; Last Name
1346608494,"GENTLECARE DENTAL, LLC",BRISTOL,First Name; Last Name
1619171790,"KIDS DENTAL CARE, LLC",BRISTOL,First Name; Last Name
1497873434,LATVIS FAMILY DENTIST LLC,BRISTOL,First Name; Last Name
1871974014,MBRACES LLC,BRISTOL,First Name; Last Name
1861664369,MICHAEL R MARCOTTE,BRISTOL,First Name; Last Name
1588794143,"POSNER & HENDERSON, P.C.",BRISTOL,First Name; Last Name
1922544543,RAPTIS ORTHODONTICS,BRISTOL,First Name; Last Name
1548502750,SMILE BY DESIGN WINDSOR LLC,WINDSOR,First Name; Last Name
1528479581,SMILES DENTAL,BRISTOL,First Name; Last Name
1831415405,TINY TEETH GENERAL DENTISTRY LLC,BRISTOL,First Name; Last Name
1891853503,WILSON & PERKINS PC,BRISTOL,First Name; Last Name
1295889517,"GRANBY DENTAL, LLC",GRANBY,First Name; Last Name
1265315667,SALMON BROOK DENTAL GROUP PLLC,GRANBY,First Name; Last Name
1104162890,BLOOMFIELD FAMILY DENTAL PC,BLOOMFIELD,First Name; Last Name
1245583798,"BLOOMFIELD FAMILY DENTAL, PC",BLOOMFIELD,First Name; Last Name
1295009751,BRIGHT SMILE AMERICADENTAL CENTER,BLOOMFIELD,First Name; Last Name
1205058724,DAVID B SHAMASH D.D.S. P.C.,BLOOMFIELD,First Name; Last Name
1114048519,FAMILY DENTAL PRACTICE OF BLOOMFIELD,BLOOMFIELD,First Name; Last Name
1366990889,"JEAN M. LAFAYETTE, LLC",BLOOMFIELD,First Name; Last Name
1558783993,THE DENTAL CENTER LLC,BLOOMFIELD,First Name; Last Name
1982837845,"WINTONBURY DENTAL ASSOCIATES, P.C.",BLOOMFIELD,First Name; Last Name
1467578955,ARUN J MADHANI DDS LLC,SEYMOUR,First Name; Last Name
1760723431,"DEEPA SANKAR,LLC",SEYMOUR,First Name; Last Name
1336370006,ROUTE 67 FAMILY DENTISTRY,SEYMOUR,First Name; Last Name
1861876021,CT BRACES NEW HAVEN ORTHODONTICS,NEW HAVEN,First Name; Last Name
1104187673,"DR.DENTAL OF NEW HAVEN, PC",NEW HAVEN,First Name; Last Name
1326424995,PRINCEPS HEALTHCARE,NEW HAVEN,First Name; Last Name
1174853956,SMARTDENTAL LLC,NEW HAVEN,First Name; Last Name
1710417720,ACE DENTAL GROUP,WATERBURY,First Name; Last Name
1942553060,"ALAN WOLKOFF D,M.D.",WATERBURY,First Name; Last Name
1164753117,"DENTAL DREAMS, LLC",WATERBURY,First Name; Last Name
1740439645,DG DENTAL CENTER LLC,WATERBURY,First Name; Last Name
1326720194,ISMILE ORTHODONTICS OF WATERBURY LLC,WATERBURY,First Name; Last Name
1750427225,"PROSPECT FAMILY DENTAL, LLC",WATERBURY,First Name; Last Name
1235478686,"R.E. HOLDINGS, LLC",WATERBURY,First Name; Last Name
1851063754,RELIABLE DENTAL WATERBURY INC.,WATERBURY,First Name; Last Name
1093161234,"SMILE AND SHINE DENTAL, LLC",WATERBURY,First Name; Last Name
1225624596,SMILE AND SHINE WATERBURY,WATERBURY,First Name; Last Name
1134359623,"WOLCOTT STREET DENTAL-2, PC",WATERBURY,First Name; Last Name
1720034457,BRIDGEWORKS LLC,GROTON,First Name; Last Name
1457420770,CONNECTICUT DENTAL GROUPS,GROTON,First Name; Last Name
1235269689,JOHN M JOHNSON DDS PC,GROTON,First Name; Last Name
1538674262,TERCEL DENTAL PLLC,GROTON,First Name; Last Name
1356601678,AMERICAN DENTAL ASSOCIATES PLLC,VERNON,First Name; Last Name
1841306883,"ASSOCIATES IN PERIODONTICS, PC",VERNON,First Name; Last Name
1689756710,DENTAL ASSOCIATES OF ROCKVILLE LLC,VERNON ROCKVILLE,First Name; Last Name
1669759759,"DR. DENTAL OF VERNON, PC",VERNON,First Name; Last Name
1437171378,"DRS. BUSH, TANDY, AND KORUS",VERNON,First Name; Last Name
1346607298,DRS. HADDEN AND WHIDDEN LLC,VERNON,First Name; Last Name
1891352522,DRS. HADDEN AND WHIDDEN LLC,VERNON,First Name; Last Name
1396944781,JEFFREY A. BURNS D.M.D.,VERNON,First Name; Last Name
1871791608,"ROBERT A. KIEL, D.M.D., LLC",VERNON,First Name; Last Name
1992934822,"ROBERT J. GANGE, DDS,MS,LLC",VERNON,First Name; Last Name
1598994998,"RONALD DELVECCHIO D.D.S., P.C.",VERNON,First Name; Last Name
1881813764,VERNON FAMILY DENTISTS,VERNON,First Name; Last Name
1730657495,OLD GREENWHICH DENTAL CENTER LLC,OLD GREENWICH,First Name; Last Name
1346269354,"CENTRAL CONN ENDODONTICS, PC",WEST HARTFORD,First Name; Last Name
1447646757,COMPREHENSIVE AESTHETIC DENTISTRY PC,WEST HARTFORD,First Name; Last Name
1154960243,"CONTEMPORARY GENERAL DENTISTRY, LLC",WEST HARTFORD,First Name; Last Name
1285901561,"DR. DENTAL OF WEST HARTFORD, PC",WEST HARTFORD,First Name; Last Name
1831280247,KARL I GELB DDS PC,WEST HARTFORD,First Name; Last Name
1295263218,RSS CARISSA TANAKA LLC,WEST HARTFORD,First Name; Last Name
1609982552,SYDNEY EPSTEIN DMD & JOHN A GANNATTI DDS PC,WEST HARTFORD,First Name; Last Name
1467787671,WEST HARTFORD DENTAL PC,WEST HARTFORD,First Name; Last Name
1366658643,DENTAL HEALTH ASSOCIATES P.C.,WOLCOTT,First Name; Last Name
1598810731,FAMILY DENTAL CARE LLC,WOLCOTT,First Name; Last Name
1790569465,LAKEVIEW DENTAL PLLC,WOLCOTT,First Name; Last Name
1336654862,MANCHESTER DENTISTRY & IMPLANTS PLLC,MANCHESTER,Phone; First Name; Last Name
1417455171,NADIMI DENTAL CARE LLC,WOLCOTT,First Name; Last Name
1558991133,SKYE JERA ZELLER,WOLCOTT,First Name; Last Name
1205323029,WLA ASSOCIATES,WOLCOTT,First Name; Last Name
1831219021,ADVANCED DENTAL OF NEW ENGLAND LLC,BERLIN,First Name; Last Name
1922856889,BERLIN FAMILY DENTAL PLLC,BERLIN,First Name; Last Name
1720201569,C. SCOTT BUONANNO DMD & ASSOCIATES PC,KENSINGTON,First Name; Last Name
1184978363,DR TOSATTI GROUP,KENSINGTON,First Name; Last Name
1871515742,JAMES R HEGG DMD PC,KENSINGTON,First Name; Last Name
1356433247,JAMES ROGERS DDS PC,KENSINGTON,First Name; Last Name
1245502996,KENSINGTON FAMILY DENTAL,KENSINGTON,First Name; Last Name
1588703888,"ASSOCIATED DENTAL CARE OF NORTH WINDHAM, LLC",NORTH WINDHAM,First Name; Last Name
1275806481,IRVING M EDELSON DDS AND DAVID R EDELSON DMD PC,PLAINVILLE,First Name; Last Name
1689819674,LANCE R KISS DMD,PLAINVILLE,First Name; Last Name
1831655836,PLAINVILLE DENTAL ASSOCIATES LLC,PLAINVILLE,First Name; Last Name
1508971557,DENTAL ASSOCIATES OF WETHERSFIELD,WETHERSFIELD,First Name; Last Name
1477361400,"DENTAL ASSOCIATES OF WETHERSFIELD, PLLC",WETHERSFIELD,First Name; Last Name
1255561346,"DR. JAMES HAI T. NGUYEN, LLC",WETHERSFIELD,First Name; Last Name
1265975353,DR. UKTI G. PHADNIS LLC,WETHERSFIELD,First Name; Last Name
1982905121,"GERIDENT SOLUTIONS, LLC",WETHERSFIELD,First Name; Last Name
1598203556,GROVE DENTAL LLC,WETHERSFIELD,First Name; Last Name
1912662842,OP ORTHODONTICS OF CONNECTICUT PLLC,WETHERSFIELD,First Name; Last Name
1609814730,"ROCKY HILL DENTAL ASSOCIATES, P.C.",WETHERSFIELD,First Name; Last Name
1073670600,SHAPIRO FAMILY DENTISTRY LLC,WETHERSFIELD,First Name; Last Name
1134140320,"THOMSEN, MACARTHUR & SEHL, D.M.D.,PC",WETHERSFIELD,First Name; Last Name
1346116381,WETHERSFIELD FAMILY DENTAL CENTER LLC,WETHERSFIELD,First Name; Last Name
1790999019,DURHAM DENTAL LLC,DURHAM,First Name; Last Name
1073090817,"DURHAM DENTAL, PLLC",DURHAM,First Name; Last Name
1437388873,JASON R GLAZER DMD,DURHAM,First Name; Last Name
1164864823,"BRIAN K. SAWCHUK, D.D.S. AND DAVID J. SLIVA, D.M.D., L.L. C.",CLINTON,First Name; Last Name
1033282306,CHILD & ADULT ORTHODONTICS PC,CLINTON,First Name; Last Name
1730637703,"CLINTON FAMILY DENTISTRY, LLC",CLINTON,First Name; Last Name
1619269768,JEFFREY B LAMURA DDS LLC,CLINTON,First Name; Last Name
1154668333,KEVIN O'CONNELL DDS LLC,CLINTON,First Name; Last Name
1437766276,"MICHAEL DENTAL OF CLINTON, LLC",CLINTON,First Name; Last Name
1548002496,DEEP RIVER FAMILY DENTAL PLLC,DEEP RIVER,First Name; Last Name
